689	1132	5	884733495
817	1459	4	892691623
731	1289	1	891819183
712	1504	5	886741644
732	1658	4	875678554
692	1066	4	888105504
692	1534	3	888106007
943	869	1	884065955
793	1290	3	878207116
729	1489	5	886217334
984	1556	5	878089312
910	1097	5	891753302
791	1292	4	883785687
701	1462	4	878249022
721	472	4	891148161
872	1560	4	880336478
693	1527	5	879651956
833	1308	1	893106477
978	909	1	879255397
709	1541	4	875455658
806	995	2	879892177
990	1211	4	878260380
905	1572	3	879564524
990	1043	4	878260280
941	845	4	888572672
876	1689	5	890655815
993	1567	5	891721362
744	1008	5	882533236
915	1071	3	879822855
729	434	2	886217113
724	284	3	875160804
845	712	2	879739431
682	1224	4	884863334
693	1442	5	879651956
972	1693	5	882329701
764	971	5	890486542
962	1028	3	892802970
993	1607	5	891719212
745	1483	2	883584770
816	971	3	890278010
846	1525	5	879506954
689	1297	4	884734059
884	1399	3	893051902
906	1471	3	892091149
779	1192	4	875612330
905	1064	1	879564736
956	1644	2	878716771
695	1497	4	886692009
793	1192	4	878247429
870	1539	4	876170228
902	1537	3	880867223
672	1691	4	885414163
822	1482	3	883195946
707	1407	4	889272965
838	958	4	878003928
872	1621	4	880335862
693	289	4	877492228
731	1186	4	891817293
805	1514	3	889105410
673	1167	4	888190700
811	1609	3	893633854
794	306	1	888548151
905	1557	4	880940121
969	1018	2	881916004
906	1543	5	892093502
927	1112	2	888993924
744	881	4	882519222
709	1334	3	875236425
778	1547	4	878550586
793	1602	4	875878057
778	1402	4	877931423
714	1549	5	876174970
884	1438	3	877119512
993	1526	5	891718927
852	1205	4	877384905
689	1205	4	884734236
822	1445	4	883192171
819	1103	3	879331446
877	853	4	880241363
709	1623	4	875202969
763	1172	5	879744776
860	1399	3	879381917
710	1478	4	881099948
823	1621	4	880498928
935	1498	4	879586022
689	1519	4	884732894
875	904	3	893206761
923	1532	4	885120891
942	740	4	884673174
883	1295	5	880494344
752	1573	5	884903254
995	1277	4	876004963
746	1414	1	887715031
711	1693	4	877157798
759	1406	3	887618255
787	1010	3	879238445
901	1192	4	886047010
725	1177	4	880682201
832	1416	2	884656282
972	1320	4	882329564
856	1669	3	888473993
802	1049	4	884575594
819	607	1	879330561
779	1432	5	876871080
733	961	4	879341446
871	1397	3	883612181
699	1204	5	882443913
906	1667	3	892090089
682	1636	4	884863760
702	1223	4	884494372
710	1224	3	880844007
984	758	4	878088033
870	885	3	875322036
819	1396	1	879329756
822	1575	4	883192601
958	1194	3	881476930
680	1416	4	885116988
862	1549	4	879391559
803	851	3	891778294
785	1543	4	891803743
906	581	4	892091431
707	976	3	889275231
921	1454	5	891639715
721	208	4	888798976
811	1670	4	893634375
767	894	4	880978566
802	1676	2	884573555
778	1528	5	878551249
724	1399	4	877952389
930	1283	3	884434993
695	1685	1	886690966
799	1330	1	884482676
943	1291	4	884065825
987	1386	1	884906655
794	1455	1	888547942
875	1527	5	879822270
872	1557	5	880335470
908	937	3	886811362
935	1644	3	879585986
764	1194	5	890486323
738	1623	2	880162999
910	742	4	891751731
856	1609	2	888474276
937	859	1	876116087
677	1583	3	879107525
803	1524	5	891777968
723	1427	5	879912315
824	1412	3	886415149
962	862	2	892801850
901	1154	4	886047523
674	1514	4	880245313
941	1037	4	888573098
941	998	5	888573633
974	1685	4	891754539
993	1518	4	891719135
888	1346	3	891672201
891	1546	2	880946291
879	1295	2	891758749
707	1533	3	889275872
703	1502	3	875607093
724	1689	5	875155667
778	1490	4	878552508
713	1608	4	875703066
938	1257	3	879743250
894	997	4	881818209
724	482	4	875160210
770	1490	5	880853145
754	1516	4	885290118
978	1189	4	879256153
835	1442	5	879893842
839	1526	2	891538970
891	1611	4	880941433
695	1613	1	886691323
805	1519	5	876139610
993	1507	5	892503516
674	1220	4	880243861
923	1575	3	885101184
915	1642	4	880197859
814	1112	4	879392705
744	1420	5	882519337
916	1171	5	883821278
926	1412	3	888701450
898	1268	3	884116588
806	930	4	879893512
733	1586	5	879339684
999	1608	3	877260595
984	1196	5	878086338
789	1400	2	879829565
910	1669	4	891752843
766	1043	4	892448010
940	680	4	883695188
908	753	4	876023099
842	1699	4	880500613
913	700	3	880245343
724	1596	1	875204852
999	1472	5	878911711
958	1557	4	881476399
957	1674	5	884323071
701	378	3	878246171
870	1500	5	875585562
693	1629	5	879651339
853	1361	5	885962374
689	1471	5	884734060
704	1414	5	884564379
783	1618	5	889438012
920	814	4	883973408
686	1691	4	878254545
936	1173	4	879733760
751	1621	5	879940947
979	1402	5	875319552
932	1582	2	877342418
785	1549	5	891803931
695	1462	3	886691787
692	1283	3	888108424
898	1582	3	889169635
811	1580	1	893633124
888	950	4	885360614
870	1078	3	876170343
812	1226	4	875440844
944	1115	3	893279536
944	1470	5	893044509
980	1689	2	880037571
980	1524	2	880037322
778	1675	3	877931607
951	1552	1	888436365
693	1269	4	877491503
856	1387	5	888471577
977	1296	4	875156030
856	739	3	888474276
840	1697	3	877138294
978	1473	4	879256237
921	1192	3	891639846
982	1053	4	880497765
849	1219	3	879892839
688	1220	5	892066394
744	1671	4	882532814
842	1132	4	880502702
689	1559	4	884734357
697	1521	5	879834661
975	1222	5	886220441
805	1293	2	878203472
848	1553	3	880517215
855	699	4	875639777
849	1440	1	879892168
806	1124	2	879896738
729	1076	2	886217728
838	1579	4	878004170
687	1635	2	891385132
994	1168	3	883968236
978	1267	3	879254649
987	785	5	892383193
673	1239	3	888114835
800	1298	4	884497199
729	1678	5	886216688
731	1222	4	891817150
685	1269	2	880189470
822	1579	5	883192461
790	1198	3	891404135
924	1565	5	875396962
682	1052	5	884863704
721	409	4	875665878
925	1579	4	884418620
910	1082	5	891753505
956	1526	5	878715832
707	971	2	889275315
783	1505	5	889437879
776	992	2	888472323
754	1579	4	885290797
716	794	3	885697006
699	1528	5	882444573
756	1669	4	880971654
905	1305	3	889325098
697	1370	3	879920235
802	1060	3	884576821
744	898	3	882533125
954	1010	5	883979444
695	1491	5	886691136
917	1336	1	886902671
776	492	1	888472724
705	1633	4	879887212
884	1452	3	876820662
799	1663	2	884482805
845	952	2	879739431
682	1192	4	884863146
726	1412	4	879312549
737	1367	2	891665012
855	1528	5	882549802
812	1509	3	875441298
881	1387	5	886544305
730	1394	5	877321914
738	1609	3	880160883
869	855	4	884049521
750	1440	4	878457314
967	1393	3	892332318
963	1517	4	881298212
994	1489	5	883969325
915	1183	5	879823408
692	1536	4	888106834
958	954	3	881476449
898	675	2	883646370
689	1630	4	884733169
819	378	1	879330256
983	1192	3	885640949
826	1304	1	886883274
875	1550	1	879823062
819	336	1	879330634
765	1189	5	890023332
999	1434	1	885713898
705	973	5	879885852
944	1506	5	893045078
917	665	4	880677129
900	1345	4	891743483
894	872	2	884245042
730	1373	5	877322070
819	1020	1	879329879
885	1472	4	881539658
714	929	2	877903289
766	1549	3	892702651
984	1608	4	878090075
870	1290	5	876170275
729	1579	2	886216302
680	543	4	885119506
811	1238	5	893633911
687	1669	4	891383656
951	1462	4	888436932
940	1621	4	883694790
987	1474	4	882765821
999	1579	4	875439993
850	1454	5	879114889
987	1152	3	882766913
821	949	1	892519735
778	1274	1	878549521
993	1086	5	891720659
843	568	3	887259302
807	1332	1	889496030
870	707	5	875321835
834	1378	5	886765893
938	1696	4	879742810
747	1517	5	891996511
739	1583	4	890824144
731	680	4	891817741
731	1564	4	891817245
678	1503	5	887682153
993	1053	5	891720659
888	952	3	885360821
830	1455	5	884471928
729	877	3	886216407
706	1412	5	878186899
849	1178	5	879892613
689	1487	4	884733245
974	1443	3	891739766
709	1073	4	875455161
974	1693	3	891718996
779	1232	3	875614994
682	1496	5	884864388
913	704	3	880245018
721	1612	1	882514724
721	1138	3	890819603
793	1686	4	875873046
721	1537	5	875681481
770	1462	1	880852948
906	1465	4	892091150
707	769	1	889273422
879	1614	5	891756456
802	1520	3	884575468
708	1047	4	881473612
908	919	3	876275819
709	1128	3	875203114
952	1010	4	879802381
898	1436	2	883645815
999	1586	5	875440343
820	1621	3	877810207
745	821	3	883583830
750	1698	4	878458584
881	984	5	875150360
899	1418	3	877504053
756	1480	2	880973434
933	1699	3	875747615
709	1601	4	875455057
941	1462	5	888572723
689	1627	4	884734357
823	781	4	880498906
999	1568	4	878911059
856	922	4	888474214
999	1626	1	890119906
732	1632	4	876112343
768	995	5	888918008
951	942	1	888435766
898	1387	3	887416354
721	607	4	875666500
721	207	1	888833238
978	1527	5	879254538
878	985	5	879638911
855	1385	5	884208967
881	599	5	875149949
739	1441	4	890823013
999	1566	4	875441237
906	1655	5	886376934
670	1689	4	876914731
709	959	5	875202651
994	1520	4	883969481
812	1612	4	875443470
701	779	3	889870257
747	1497	4	891996821
785	1506	4	891804320
709	1427	3	875201875
697	833	3	879852543
994	1223	1	883967679
693	590	4	877490378
870	824	4	875321461
905	1217	3	879566867
926	1374	4	888701499
987	1395	4	881882981
996	1440	4	892372445
739	1406	4	890822387
841	1441	4	893624139
863	1645	5	881801859
826	1001	5	886882390
714	1542	3	877901642
913	517	3	880244165
730	1470	3	877324038
909	1528	4	891807378
704	1428	5	884566942
875	1217	4	879822798
938	582	3	879743707
672	1500	4	885414590
704	1190	5	884565434
766	1200	3	892447060
763	1600	5	879744551
850	1687	4	879115059
699	1090	3	882445346
849	1675	4	879896666
729	1692	4	886216940
913	1397	3	880243641
707	480	2	889275722
887	1406	4	876303447
689	1182	3	884733621
819	1577	2	879331446
672	795	3	889010169
890	1399	2	887355675
712	958	3	887261233
889	813	3	892047862
806	1504	3	879892177
761	1095	4	889548616
891	1695	3	880948807
709	876	4	875202132
984	1532	4	878089312
986	1343	2	891249464
978	1013	1	879255646
793	954	4	878246512
688	401	4	892067002
732	1450	4	876110700
932	1289	1	877342766
805	813	4	887150659
729	1650	5	886216810
926	1691	4	888701628
692	898	3	888106887
856	1634	4	888474248
805	1686	4	891353560
982	1501	3	880497939
987	782	3	892892260
826	1659	1	886883233
891	1541	4	880946291
773	1407	5	879403557
767	1343	5	878029723
736	1225	5	886490876
795	1022	1	888652788
725	634	3	880681849
944	1632	3	893279083
922	540	5	880002304
870	1018	4	881444229
873	1320	5	884733120
870	1132	5	876619863
942	600	2	884673149
951	1227	3	888435334
987	1427	3	882765672
797	1364	3	880801644
670	1564	5	876914548
891	1505	5	880946208
814	1294	1	879391442
707	1552	1	889275185
720	672	5	892070446
857	1369	5	888775792
817	1604	3	891831787
940	1001	4	883695709
822	1569	4	883196117
703	1484	4	875777593
941	583	4	888571483
724	1271	5	875159142
821	1442	5	892519440
913	1314	2	880245176
802	531	4	884577004
881	1646	4	886544984
703	1680	4	875322933
999	1602	4	875440574
732	1495	5	875678029
721	1526	4	875674806
936	1513	5	890105565
881	438	3	890995422
925	683	5	884418672
973	958	3	891911299
693	1679	4	876801271
963	1015	3	881283698
918	1685	3	876679535
756	1462	5	880974288
729	1426	3	886216184
826	686	3	891032594
790	1565	5	888104522
738	1442	4	880329452
680	1632	5	885117497
915	1040	4	880197788
689	1352	4	884732278
918	1492	3	879137985
999	1514	4	875441298
855	1332	3	888766662
724	1299	3	875160264
977	1487	3	875153845
936	1185	5	890105648
937	1463	3	876115512
707	1473	2	889275160
678	1668	5	887682587
926	1415	3	888701598
703	1498	3	875606808
918	1484	4	879138119
720	1555	3	892070368
800	1473	5	884497176
710	1679	3	880843865
957	880	2	884397912
905	1127	1	889322978
819	1680	1	879331089
822	774	4	883192841
919	1224	2	876902294
806	1290	3	879909212
675	1298	2	891847876
724	1353	4	885527800
793	1567	4	876180451
913	1565	5	880243819
669	1693	4	877564803
685	1692	3	880189131
894	1265	3	881820525
714	1617	5	877900145
913	1543	3	880245969
913	1537	4	880245253
714	1045	3	890019916
768	1692	2	888917927
746	1320	4	886842626
904	1609	5	884771420
768	1699	4	880430472
685	1602	4	880189363
957	1147	4	876349329
695	1021	3	886692962
939	1010	2	891574577
956	1035	1	883981542
908	684	2	876008752
832	1445	1	884655730
724	1430	4	879499565
672	1132	3	885416066
778	647	3	881428905
907	1478	4	889073465
670	1465	5	876912860
918	1196	4	879138087
998	1386	1	889348255
911	968	5	879828079
962	1484	5	892798656
692	1615	4	888109415
976	1547	4	875691538
765	236	4	890023436
999	1479	5	887800091
778	985	2	878552094
778	1631	5	878550508
957	1586	5	884323120
669	1214	3	877564478
777	1378	4	891917090
799	1248	1	884482940
842	1429	4	880500402
968	1451	4	884085815
686	1610	2	878256928
687	1455	3	891381314
898	1124	2	889170892
789	1174	4	879828122
732	1275	4	875678719
668	930	3	888466340
962	1192	2	892797569
720	725	4	892070422
990	1237	4	878257356
908	1314	3	876275897
732	1326	2	876113065
931	1442	4	882395374
790	1604	4	888104786
787	1556	5	879324217
746	1650	5	886839321
942	1428	5	885015484
673	1490	3	888112235
709	1315	4	875203311
709	1376	1	875173623
754	1104	3	885289681
989	986	4	892272384
671	1600	4	892023982
914	1442	5	879938536
993	1079	5	892500943
754	1620	2	885291499
692	1219	4	888106167
946	880	3	881306162
823	1049	3	880499032
990	1045	5	878260074
917	1069	2	888032736
855	707	3	875638786
745	1515	4	883584619
982	1093	3	880499922
774	1520	4	884257492
766	1084	2	892703146
726	1675	5	879313711
707	1544	4	889274118
917	1224	3	880675529
705	1527	5	879886427
714	661	5	877899900
958	1652	5	881475991
792	1496	3	883476530
768	1425	2	886308115
733	1606	3	879340728
729	1458	4	886212665
875	1603	3	879822555
677	1367	4	879107035
695	1644	1	886691238
855	1450	5	882551114
962	670	5	892802645
798	1185	1	880094948
819	725	2	879331513
668	1134	4	888728512
892	1687	3	880248004
806	1180	5	879913284
856	1638	2	888474072
806	517	2	879922623
852	1528	5	877384683
856	553	4	888473757
731	739	5	891825237
710	1629	5	880841837
751	1103	2	880008606
935	1024	5	879585859
699	1305	1	882447554
733	1154	3	879339047
793	946	4	879945515
799	923	1	884480843
686	605	3	878255526
790	1069	5	888104966
978	1244	1	879255583
941	769	2	888571780
908	985	4	876024458
950	1225	5	877420337
812	1541	3	875442759
697	1000	3	879853888
803	1412	3	891777557
756	1024	4	880973028
956	1612	2	878717055
836	1103	4	889770395
989	1470	4	892273953
994	1403	3	883967304
814	775	5	879391322
810	1553	4	891402033
816	563	5	890275982
915	1431	3	891658136
815	1573	5	883893353
956	1443	4	878714859
707	1216	5	889274387
850	1699	4	879114611
940	1521	4	883694736
925	1553	3	884418304
731	1060	5	891825237
862	1207	4	879392552
701	1429	3	880105642
908	772	3	886811752
701	1676	3	878245902
708	1517	5	881471648
995	1306	2	879566201
938	1141	3	879744082
802	1151	3	884576688
712	661	2	886741735
848	1428	5	890690468
958	701	4	881477152
936	1367	3	879733483
901	1018	2	886046541
941	1579	4	888571483
865	1467	3	880226013
993	1678	5	891719291
976	1273	5	875691172
856	953	5	888473643
739	1378	4	890823144
799	1225	4	884480918
867	1442	5	890956809
890	1455	3	887355710
995	1316	3	876004559
861	1432	4	879906046
888	1378	4	885360860
766	1104	2	891596149
699	1516	4	882445392
709	229	3	875203084
715	1484	3	890964070
915	1647	3	883363813
725	1517	3	880682670
704	1425	4	884564725
729	1503	4	886217085
971	952	2	883189728
779	1528	5	875614077
677	1691	4	879107495
889	1360	4	892047862
905	1524	3	879564468
793	1530	4	877493391
864	1424	5	883061659
876	1084	4	890655815
815	1172	4	883894438
833	1296	3	893106448
714	1359	5	884437714
916	1378	3	883817737
849	1171	5	879910780
736	1299	5	886491826
711	1699	3	877157906
856	1636	5	888473310
944	1671	3	893279083
977	1172	4	875155144
672	958	4	885415479
875	915	3	893206728
800	1628	4	884497712
751	1677	4	879940602
870	1644	5	875584453
860	1381	4	879381787
951	1598	2	888435334
842	1217	5	880501395
778	1642	3	878550649
806	1487	2	879891745
823	1611	5	880499258
993	1432	3	891718873
941	1151	4	888573829
855	1289	2	875639692
735	1693	2	875688859
752	1418	2	884903752
761	1653	2	889548339
681	821	5	876648508
958	1598	5	881477043
699	665	4	882446979
674	1631	2	880243134
820	1633	1	877495761
720	1601	2	892068645
855	1018	3	879529794
786	1621	4	891912476
741	1490	4	875093655
943	836	3	884065682
739	1103	4	890824312
864	1402	4	883061739
707	995	5	889274508
806	1230	3	879895591
925	1204	5	884420091
798	1528	3	880094948
977	1517	3	875153898
962	1297	1	892800375
948	691	5	883290498
905	980	2	879564683
935	1603	5	879584775
793	1410	2	878472797
799	1698	2	884480657
810	949	4	891401776
838	1015	3	878004087
779	1450	5	875612803
908	1566	4	876024793
951	1005	3	888437127
898	1309	2	889170937
994	1200	4	883969447
848	1675	3	880517215
855	1422	4	875641041
672	1429	3	885412777
884	950	4	886677651
910	1463	4	891753385
779	1382	5	875613860
872	1417	5	880334899
906	1233	4	886241593
779	482	3	875614915
719	1368	4	881568773
706	1161	4	889609877
700	752	4	876018188
674	1547	4	880243921
938	1672	3	879743339
841	1451	4	884395439
924	889	4	882974493
926	1463	4	888701598
919	1289	2	876902414
720	1473	3	892070323
776	1678	5	888471751
936	1623	3	890105590
806	944	1	879918069
985	1680	3	879823711
957	1372	4	876343231
756	1600	4	880972422
673	895	4	888187632
979	772	3	875319786
917	1446	2	880696009
986	1678	3	891249691
682	1090	5	884864695
908	944	3	886811752
778	622	2	878551619
938	1543	3	879742856
987	860	3	886629557
729	1400	2	886212753
941	1687	5	888571585
792	1186	4	883476494
711	885	3	877157751
721	1451	3	879246590
674	1650	5	880243282
927	1688	5	888993146
972	1466	4	882324314
994	1605	2	883970303
910	1346	3	891750410
904	1181	4	884771066
993	1073	3	891720764
746	1051	1	886842789
672	1181	5	885414590
753	949	3	893449581
955	1228	3	881382587
677	1573	5	879107307
732	1134	3	876112491
709	884	3	875236022
941	1295	3	888571748
800	1291	2	884495601
668	725	3	888306801
761	1088	5	889546786
978	1301	4	879255327
733	1553	3	879338851
765	1381	4	890022589
913	1630	5	880244618
784	1557	2	881797126
732	1579	2	876111311
761	1383	5	889547461
731	778	5	891825237
793	1232	4	877492976
730	1552	4	877322232
816	1141	3	890278588
696	1429	4	885336585
669	1221	2	877564674
843	1417	4	887258862
761	1517	5	889548241
739	1361	5	890822521
699	1642	4	882445455
855	1361	3	882549228
990	1379	4	879531664
952	1392	5	879802462
679	1069	4	879808434
968	1109	3	884085751
875	664	2	893207361
999	1616	4	875441093
979	958	3	875319787
978	1514	5	879254538
708	1376	3	881472703
928	1571	4	880403758
744	1058	4	882533063
908	605	2	886811898
927	1225	4	888993923
710	1426	4	881100044
917	1157	2	888033615
944	1103	3	893047609
917	1484	4	880676016
785	1678	3	891803331
899	1331	2	877505098
672	1179	4	885415654
693	1525	4	877485821
799	1677	4	884480000
803	1130	4	891778294
974	1414	3	891715570
910	1211	5	891752527
902	1183	5	880867160
943	1450	3	884065393
837	1412	3	891588396
999	1669	3	875440314
896	1376	1	888810574
667	806	3	891413666
689	1678	4	884732708
763	1489	4	879744685
956	1097	4	878715590
978	1604	5	879255850
787	1154	4	879239073
743	1442	3	879397686
673	1400	2	888111711
721	683	3	875665061
947	855	3	879811253
915	1603	2	880197837
957	1414	4	876343198
819	1693	4	879331207
703	1126	1	875607262
799	1049	4	884479387
680	1601	4	885119610
906	1520	5	886238454
765	1615	4	890023402
695	1569	3	886691610
766	1471	4	892702359
672	1109	3	885415188
672	946	4	885412777
742	1377	4	886069232
997	1377	2	889605439
984	1630	4	878088288
714	1275	2	877900183
673	998	2	888187191
800	1435	5	884496542
793	1569	3	878472547
708	1690	5	881472776
786	1521	5	893036300
845	1379	4	879739133
894	1487	4	881821235
800	1114	4	884498561
695	1484	5	886691733
721	587	3	889174205
822	716	2	883191700
669	1567	3	877564613
942	1655	5	884673465
833	394	5	893106555
849	1509	3	879892496
674	1532	3	880243029
703	1257	2	875608303
809	1412	3	891930260
919	1229	3	876901756
716	1442	4	885697316
995	1433	4	876003234
850	1375	1	879115492
743	1641	5	879915610
855	1257	3	882550828
729	1509	5	886216618
824	1403	3	886416088
842	1662	4	880502777
848	984	5	884387171
768	1062	5	888918158
891	770	3	880940521
757	1040	4	880356592
943	956	5	884066751
855	643	1	875639482
765	1425	5	890023720
819	1576	1	879330720
855	1518	5	885990680
751	1224	3	880008651
956	1689	3	878716085
806	1134	4	879890989
891	1482	4	880946803
951	1690	3	888434256
731	1490	1	891817778
913	1467	4	880244206
686	909	4	878257568
708	1568	4	881473510
993	1400	4	891718873
709	1240	5	875202424
708	1524	5	881471648
710	672	3	881100535
878	1273	3	879638335
983	1549	4	885640921
941	1653	5	888573744
971	1011	2	883189875
726	1289	3	879314058
810	1360	1	891401323
787	1650	5	879238626
986	1589	3	877333335
679	1569	4	879808053
779	386	3	875616003
805	1600	5	876139610
764	1513	3	890486510
908	1081	4	876008657
697	1124	3	879853587
958	1490	5	881476803
754	1277	3	885289070
819	877	2	879331513
803	1469	3	891778294
819	1331	3	879331588
870	1528	5	876169700
724	569	3	875164286
748	958	4	891823913
779	633	3	875612557
708	1212	5	881473827
823	1576	3	880499051
958	915	4	881477230
999	1630	3	875441065
987	1522	4	882507999
924	1424	5	875395771
731	1628	2	891819640
997	1369	4	889605625
710	1271	4	880842776
841	885	3	880925557
752	1226	2	884902842
786	635	5	893036343
970	1519	4	875428387
992	1518	5	879730353
762	1582	3	883944679
751	1524	4	880009279
736	631	5	886491898
902	1045	3	880867031
877	1425	4	880241896
819	1012	1	879329838
993	1538	5	891721614
881	1431	3	892932383
819	1243	1	879329644
862	1217	5	879392450
944	1637	3	893278438
709	1578	3	875202459
674	1232	3	880243742
908	1525	4	876021719
707	1046	5	889273930
838	653	5	878004066
697	1151	3	879853016
675	1196	3	891846075
733	1046	5	879340072
870	1154	4	876619102
784	1123	1	881800623
699	1647	1	882447053
909	1277	5	891807260
699	1316	5	882447485
709	1028	3	875235911
982	1504	3	880499467
805	616	4	889105515
778	761	3	878550381
673	1426	2	888187632
746	1123	1	886844262
668	1007	5	888466708
733	1645	4	879340955
984	1257	5	878095225
842	1621	4	880502502
695	1686	4	886691063
913	1633	4	880245177
687	1525	4	891382867
957	1202	5	876349445
766	665	3	892703312
910	1689	4	891752283
770	1504	5	880852925
999	1640	5	875440540
738	1515	3	880161334
779	293	3	875616003
721	1318	4	875681117
789	1022	3	879829564
713	684	5	875702600
833	1097	4	893106382
881	1546	5	875150192
874	822	5	888306562
940	1226	5	883694198
704	1273	5	884566942
700	1457	4	876018238
806	729	3	879919219
917	1514	4	880676771
793	458	5	884754430
689	584	3	884732793
819	1294	1	879331125
870	1150	5	878905772
755	1478	4	888881382
832	1465	2	884656440
744	944	4	882519337
999	1523	5	877260871
941	1690	4	888571404
777	1442	1	891916972
757	1475	3	880355825
852	551	5	877384683
990	1652	4	878257228
822	1151	4	883195859
705	1696	4	879886738
901	1576	2	886047056
666	1583	3	891912905
737	1177	5	891666277
770	1298	5	880853615
848	1568	5	882843666
811	1655	3	893633827
870	1469	3	876169592
666	1418	4	891913095
909	1507	3	891807227
756	1603	2	880973684
917	834	3	884236117
778	1483	3	881428232
990	1497	4	878260137
827	1400	4	877925158
731	1532	4	891817020
708	1600	5	881472169
940	1192	4	883695538
803	1269	3	891778105
687	1435	4	891385023
766	1194	4	892686277
766	741	2	892702359
846	1216	4	879507266
986	1644	5	879487749
799	489	3	884481976
819	1341	1	879329838
948	952	4	883290799
692	1121	3	888108870
788	1185	4	879671741
987	1658	4	882509563
732	1601	3	876112914
881	1455	4	886544788
956	1498	4	878715485
874	816	5	888306562
841	1589	4	880925151
910	1399	4	891750562
680	1658	4	885119882
699	1675	3	882443280
886	1431	4	881624260
991	1009	5	887328225
685	1683	1	880189173
863	1505	5	881801859
817	1138	3	891835173
703	1399	4	876898004
666	1097	5	891997019
982	746	3	880498810
848	1603	5	882843788
816	1202	5	890281857
675	1270	5	891846198
961	1385	4	891768264
769	1573	3	880333735
698	1391	2	879804990
937	1550	4	876115462
799	1325	3	884655310
800	1597	2	892193691
987	1606	3	882510227
703	1678	4	875607154
799	856	2	884480707
986	1607	3	879487481
760	1357	3	886144001
816	984	3	890278157
784	1688	5	881800714
962	1578	1	892802971
743	1424	5	882418143
744	922	4	882533273
800	1471	5	884497866
852	1523	2	877388885
751	1678	5	879941096
816	1653	4	890277810
724	1642	4	875159339
732	1268	3	875678315
776	1442	3	888450117
855	1675	2	875638825
702	1439	4	884494975
756	957	5	880970340
711	1290	2	877158531
941	1568	5	888573914
699	588	4	882447464
944	610	3	893051811
673	1508	5	888188998
715	1412	5	890963754
867	1372	3	890956747
929	1354	4	885384418
707	568	3	889273586
987	792	1	886670555
999	1673	2	877261116
729	1528	5	886216786
714	1431	5	880149009
951	774	1	888437287
710	1547	3	880843480
774	1430	4	884256809
896	1578	3	888833909
689	1467	4	884734059
940	1522	5	883694569
800	1509	5	884496724
872	1424	4	880335720
843	952	2	887258185
697	1240	4	879911770
995	1255	3	876088914
732	1160	1	875910344
710	1482	2	880843712
819	354	1	879330256
811	1424	3	893632470
910	1041	4	891752527
